year;age;sex;population
1923;19;2;38371
1923;20;1;36240
1923;20;2;38009
1923;21;1;37460
1923;21;2;38849
1923;22;1;37321
1923;22;2;39433
1923;23;1;33141
1923;23;2;36816
1923;24;1;33220
1923;24;2;36885
1923;25;1;32025
1923;25;2;36148
1923;26;1;31634
1923;26;2;35183
1923;27;1;31088
1923;27;2;34521
1923;28;1;28481
1923;28;2;31758
1923;29;1;27922
1923;29;2;31821
1923;30;1;28242
1923;30;2;32027
1923;31;1;27623
1923;31;2;31386
1923;32;1;27813
1923;32;2;31552
1923;33;1;25032
1923;33;2;27825
1923;34;1;25873
1923;34;2;28761
1923;35;1;25984
1923;35;2;28608
1923;36;1;25931
1923;36;2;28815
1923;37;1;25695
1923;37;2;28682
1923;38;1;24580
1923;38;2;26298
1923;39;1;25070
1923;39;2;26622
1923;40;1;25281
1923;40;2;26726
1923;41;1;25477
1923;41;2;27003
1923;42;1;26094
1923;42;2;27909
1923;43;1;23385
1923;43;2;24998
1923;44;1;23943
1923;44;2;25636
1923;45;1;24322
1923;45;2;26265
1923;46;1;24890
1923;46;2;26409
1923;47;1;25348
1923;47;2;26931
1923;48;1;22843
1923;48;2;24505
1923;49;1;21663
1923;49;2;23191
1923;50;1;21158
1923;50;2;22691
1923;51;1;21105
1923;51;2;22239
1923;52;1;20375
1923;52;2;21569
1923;53;1;19090
1923;53;2;20895
1923;54;1;18165
1923;54;2;20060
1923;55;1;17522
1923;55;2;19420
1923;56;1;16926
1923;56;2;18972
1923;57;1;16259
1923;57;2;18412
1923;58;1;15614
1923;58;2;17940
1923;59;1;15121
1923;59;2;17469
1923;60;1;14578
1923;60;2;16937
1923;61;1;13714
1923;61;2;16172
1923;62;1;12900
1923;62;2;15451
1923;63;1;12160
1923;63;2;14722
1923;64;1;11392
1923;64;2;14008
1923;65;1;10742
1923;65;2;13408
1923;66;1;9830
1923;66;2;12386
1923;67;1;9023
1923;67;2;11364
1923;68;1;8259
1923;68;2;10474
1923;69;1;7564
1923;69;2;9766
1923;70;1;6949
1923;70;2;9042
1923;71;1;6261
1923;71;2;8355
1923;72;1;5729
1923;72;2;7736
1923;73;1;5196
1923;73;2;7060
1923;74;1;4727
1923;74;2;6501
1923;75;1;4290
1923;75;2;6023
1923;76;1;3772
1923;76;2;5315
1923;77;1;3380
1923;77;2;4754
1923;78;1;2918
1923;78;2;4191
1923;79;1;2598
1923;79;2;3679
1923;80;1;2242
1923;80;2;3247
1923;81;1;1824
1923;81;2;2657
1923;82;1;1492
1923;82;2;2226
1923;83;1;1188
1923;83;2;1765
1923;84;1;909
1923;84;2;1458
1923;85;1;801
1923;85;2;1213
1923;86;1;617
1923;86;2;924
1923;87;1;425
1923;87;2;679
1923;88;1;322
1923;88;2;514
1923;89;1;222
1923;89;2;366
1923;90;1;178
1923;90;2;313
1923;91;1;116
1923;91;2;186
1923;92;1;90
1923;92;2;127
1923;93;1;48
1923;93;2;77
1923;94;1;25
1923;94;2;65
1923;95;1;32
1923;95;2;44
1923;96;1;14
1923;96;2;31
1923;97;1;12
1923;97;2;16
1923;98;1;6
1923;98;2;7
1923;99;1;3
1923;99;2;4
1923;100;1;0
1923;100;2;0
1923;101;1;0
1923;101;2;0
1923;102;1;0
1923;102;2;0
1923;103;1;0
1923;103;2;0
1923;104;1;0
1923;104;2;0
1923;105;1;0
1923;105;2;0
1922;0;1;36817
1922;0;2;35474
1922;1;1;37950
1922;1;2;36930
1922;2;1;37549
1922;2;2;36285
1922;3;1;32011
1922;3;2;31584
1922;4;1;32538
1922;4;2;31770
1922;5;1;32159
1922;5;2;31707
1922;6;1;32881
1922;6;2;32211
1922;7;1;31521
1922;7;2;31432
1922;8;1;36723
1922;8;2;36049
1922;9;1;37590
1922;9;2;37259
1922;10;1;38718
1922;10;2;38194
1922;11;1;38094
1922;11;2;38136
1922;12;1;38200
1922;12;2;38333
1922;13;1;38246
1922;13;2;38808
1922;14;1;39212
1922;14;2;39610
1922;15;1;38636
1922;15;2;38753
1922;16;1;39042
1922;16;2;39242
1922;17;1;37054
1922;17;2;38563
1922;18;1;37159
1922;18;2;38599
1922;19;1;36651
1922;19;2;38242
1922;20;1;37876
1922;20;2;39078
1922;21;1;37749
1922;21;2;39676
1922;22;1;33411
1922;22;2;37090
1922;23;1;33501
1922;23;2;37162
1922;24;1;32286
1922;24;2;36401
1922;25;1;31889
1922;25;2;35454
1922;26;1;31338
1922;26;2;34766
1922;27;1;28668
1922;27;2;31991
1922;28;1;28072
1922;28;2;32058
1922;29;1;28407
1922;29;2;32264
1922;30;1;27810
1922;30;2;31619
1922;31;1;27988
1922;31;2;31791
1922;32;1;25182
1922;32;2;28028
1922;33;1;26044
1922;33;2;28964
1922;34;1;26133
1922;34;2;28808
1922;35;1;26088
1922;35;2;28996
1922;36;1;25844
1922;36;2;28869
1922;37;1;24787
1922;37;2;26498
1922;38;1;25284
1922;38;2;26838
1922;39;1;25465
1922;39;2;26923
1922;40;1;25658
1922;40;2;27200
1922;41;1;26278
1922;41;2;28099
1922;42;1;23638
1922;42;2;25218
1922;43;1;24189
1922;43;2;25852
1922;44;1;24570
1922;44;2;26469
1922;45;1;25175
1922;45;2;26616
1922;46;1;25622
1922;46;2;27156
1922;47;1;23182
1922;47;2;24760
1922;48;1;22016
1922;48;2;23432
1922;49;1;21478
1922;49;2;22976
1922;50;1;21435
1922;50;2;22435
1922;51;1;20680
1922;51;2;21763
1922;52;1;19378
1922;52;2;21092
1922;53;1;18535
1922;53;2;20331
1922;54;1;17916
1922;54;2;19720
1922;55;1;17300
1922;55;2;19287
1922;56;1;16680
1922;56;2;18724
1922;57;1;16029
1922;57;2;18264
1922;58;1;15557
1922;58;2;17806
1922;59;1;14980
1922;59;2;17301
1922;60;1;14153
1922;60;2;16540
1922;61;1;13320
1922;61;2;15824
1922;62;1;12601
1922;62;2;15127
1922;63;1;11830
1922;63;2;14461
1922;64;1;11188
1922;64;2;13811
1922;65;1;10313
1922;65;2;12827
1922;66;1;9459
1922;66;2;11859
1922;67;1;8712
1922;67;2;10955
1922;68;1;8008
1922;68;2;10244
1922;69;1;7357
1922;69;2;9501
1922;70;1;6748
1922;70;2;8833
1922;71;1;6208
1922;71;2;8246
1922;72;1;5654
1922;72;2;7548
1922;73;1;5147
1922;73;2;7032
1922;74;1;4730
1922;74;2;6534
1922;75;1;4179
1922;75;2;5851
1922;76;1;3789
1922;76;2;5260
1922;77;1;3328
1922;77;2;4659
1922;78;1;2967
1922;78;2;4162
1922;79;1;2588
1922;79;2;3706
1922;80;1;2142
1922;80;2;3054
1922;81;1;1765
1922;81;2;2576
1922;82;1;1435
1922;82;2;2080
1922;83;1;1135
1922;83;2;1782
1922;84;1;990
1922;84;2;1466
1922;85;1;771
1922;85;2;1126
1922;86;1;552
1922;86;2;851
1922;87;1;413
1922;87;2;659
1922;88;1;313
1922;88;2;495
1922;89;1;246
1922;89;2;381
1922;90;1;148
1922;90;2;256
1922;91;1;119
1922;91;2;178
1922;92;1;62
1922;92;2;111
1922;93;1;45
1922;93;2;87
1922;94;1;42
1922;94;2;65
1922;95;1;19
1922;95;2;38
1922;96;1;15
1922;96;2;26
1922;97;1;7
1922;97;2;12
1922;98;1;4
1922;98;2;7
1922;99;1;3
1922;99;2;6
1922;100;1;0
1922;100;2;0
1922;101;1;0
1922;101;2;0
1922;102;1;0
1922;102;2;0
1922;103;1;0
1922;103;2;0
1922;104;1;0
1922;104;2;0
1922;105;1;0
1922;105;2;0
1921;0;1;38731
1921;0;2;37592
1921;1;1;37925
1921;1;2;36621
1921;2;1;32121
1921;2;2;31691
1921;3;1;32644
1921;3;2;31842
1921;4;1;32241
1921;4;2;31772
1921;5;1;32954
1921;5;2;32277
1921;6;1;31567
1921;6;2;31416
1921;7;1;36791
1921;7;2;36018
1921;8;1;37652
1921;8;2;37200
1921;9;1;38765
1921;9;2;38150
1921;10;1;38138
1921;10;2;38079
1921;11;1;38425
1921;11;2;38326
1921;12;1;38475
1921;12;2;38801
1921;13;1;39440
1921;13;2;39590
1921;14;1;38868
1921;14;2;38737
1921;15;1;39266
1921;15;2;39232
1921;16;1;37448
1921;16;2;38760
1921;17;1;37561
1921;17;2;38794
1921;18;1;37038
1921;18;2;38465
1921;19;1;38312
1921;19;2;39297
1921;20;1;38178
1921;20;2;39906
1921;21;1;33696
1921;21;2;37366
1921;22;1;33754
1921;22;2;37439
1921;23;1;32540
1921;23;2;36667
1921;24;1;32146
1921;24;2;35719
1921;25;1;31568
1921;25;2;35039
1921;26;1;28836
1921;26;2;32229
1921;27;1;28243
1921;27;2;32313
1921;28;1;28585
1921;28;2;32511
1921;29;1;27976
1921;29;2;31878
1921;30;1;28145
1921;30;2;32026
1921;31;1;25356
1921;31;2;28233
1921;32;1;26212
1921;32;2;29163
1921;33;1;26299
1921;33;2;29042
1921;34;1;26273
1921;34;2;29211
1921;35;1;26012
1921;35;2;29086
1921;36;1;24989
1921;36;2;26715
1921;37;1;25466
1921;37;2;27049
1921;38;1;25654
1921;38;2;27119
1921;39;1;25842
1921;39;2;27416
1921;40;1;26484
1921;40;2;28311
1921;41;1;23877
1921;41;2;25436
1921;42;1;24441
1921;42;2;26069
1921;43;1;24824
1921;43;2;26675
1921;44;1;25429
1921;44;2;26829
1921;45;1;25858
1921;45;2;27396
1921;46;1;23514
1921;46;2;25043
1921;47;1;22317
1921;47;2;23681
1921;48;1;21778
1921;48;2;23261
1921;49;1;21734
1921;49;2;22647
1921;50;1;20970
1921;50;2;22004
1921;51;1;19649
1921;51;2;21313
1921;52;1;18893
1921;52;2;20622
1921;53;1;18255
1921;53;2;20018
1921;54;1;17655
1921;54;2;19569
1921;55;1;17076
1921;55;2;19048
1921;56;1;16444
1921;56;2;18594
1921;57;1;15945
1921;57;2;18137
1921;58;1;15393
1921;58;2;17677
1921;59;1;14579
1921;59;2;16941
1921;60;1;13752
1921;60;2;16212
1921;61;1;13048
1921;61;2;15532
1921;62;1;12321
1921;62;2;14902
1921;63;1;11663
1921;63;2;14269
1921;64;1;10763
1921;64;2;13283
1921;65;1;9927
1921;65;2;12383
1921;66;1;9228
1921;66;2;11492
1921;67;1;8474
1921;67;2;10752
1921;68;1;7835
1921;68;2;10004
1921;69;1;7229
1921;69;2;9357
1921;70;1;6668
1921;70;2;8798
1921;71;1;6138
1921;71;2;8163
1921;72;1;5651
1921;72;2;7620
1921;73;1;5208
1921;73;2;7152
1921;74;1;4671
1921;74;2;6444
1921;75;1;4218
1921;75;2;5851
1921;76;1;3776
1921;76;2;5297
1921;77;1;3442
1921;77;2;4774
1921;78;1;3049
1921;78;2;4292
1921;79;1;2534
1921;79;2;3556
1921;80;1;2136
1921;80;2;3053
1921;81;1;1748
1921;81;2;2536
1921;82;1;1434
1921;82;2;2190
1921;83;1;1247
1921;83;2;1795
1921;84;1;971
1921;84;2;1412
1921;85;1;719
1921;85;2;1104
1921;86;1;549
1921;86;2;853
1921;87;1;438
1921;87;2;665
1921;88;1;337
1921;88;2;502
1921;89;1;218
1921;89;2;354
1921;90;1;159
1921;90;2;250
1921;91;1;94
1921;91;2;165
1921;92;1;69
1921;92;2;129
1921;93;1;56
1921;93;2;91
1921;94;1;28
1921;94;2;50
1921;95;1;20
1921;95;2;37
1921;96;1;11
1921;96;2;21
1921;97;1;7
1921;97;2;15
1921;98;1;5
1921;98;2;11
1921;99;1;4
1921;99;2;5
1921;100;1;0
1921;100;2;0
1921;101;1;0
1921;101;2;0
1921;102;1;0
1921;102;2;0
1921;103;1;0
1921;103;2;0
1921;104;1;0
1921;104;2;0
1921;105;1;0
1921;105;2;0
1920;0;1;39049
1920;0;2;37479
1920;1;1;32393
1920;1;2;31900
1920;2;1;32796
1920;2;2;31968
1920;3;1;32349
1920;3;2;31891
1920;4;1;33044
1920;4;2;32374
1920;5;1;31640
1920;5;2;31423
1920;6;1;36883
1920;6;2;36007
1920;7;1;37742
1920;7;2;37180
1920;8;1;38830
1920;8;2;38126
1920;9;1;38195
1920;9;2;38038
1920;10;1;38690
1920;10;2;38325
1920;11;1;38727
1920;11;2;38789
1920;12;1;39691
1920;12;2;39579
1920;13;1;39113
1920;13;2;38720
1920;14;1;39510
1920;14;2;39221
1920;15;1;37846
1920;15;2;38952
1920;16;1;37960
1920;16;2;39009
1920;17;1;37461
1920;17;2;38667
1920;18;1;38739
1920;18;2;39530
1920;19;1;38623
1920;19;2;40114
1920;20;1;33975
1920;20;2;37643
1920;21;1;34017
1920;21;2;37722
1920;22;1;32803
1920;22;2;36941
1920;23;1;32415
1920;23;2;35990
1920;24;1;31839
1920;24;2;35311
1920;25;1;29021
1920;25;2;32502
1920;26;1;28425
1920;26;2;32557
1920;27;1;28755
1920;27;2;32760
1920;28;1;28121
1920;28;2;32115
1920;29;1;28299
1920;29;2;32276
1920;30;1;25520
1920;30;2;28449
1920;31;1;26387
1920;31;2;29386
1920;32;1;26457
1920;32;2;29246
1920;33;1;26418
1920;33;2;29432
1920;34;1;26188
1920;34;2;29311
1920;35;1;25195
1920;35;2;26924
1920;36;1;25662
1920;36;2;27240
1920;37;1;25832
1920;37;2;27327
1920;38;1;26027
1920;38;2;27599
1920;39;1;26694
1920;39;2;28534
1920;40;1;24123
1920;40;2;25657
1920;41;1;24679
1920;41;2;26295
1920;42;1;25076
1920;42;2;26885
1920;43;1;25690
1920;43;2;27081
1920;44;1;26110
1920;44;2;27575
1920;45;1;23807
1920;45;2;25307
1920;46;1;22646
1920;46;2;23922
1920;47;1;22067
1920;47;2;23529
1920;48;1;22010
1920;48;2;22845
1920;49;1;21230
1920;49;2;22182
1920;50;1;19918
1920;50;2;21538
1920;51;1;19249
1920;51;2;20912
1920;52;1;18603
1920;52;2;20305
1920;53;1;18006
1920;53;2;19822
1920;54;1;17427
1920;54;2;19351
1920;55;1;16868
1920;55;2;18891
1920;56;1;16326
1920;56;2;18442
1920;57;1;15801
1920;57;2;18004
1920;58;1;14979
1920;58;2;17275
1920;59;1;14200
1920;59;2;16576
1920;60;1;13461
1920;60;2;15905
1920;61;1;12761
1920;61;2;15261
1920;62;1;12097
1920;62;2;14644
1920;63;1;11213
1920;63;2;13692
1920;64;1;10394
1920;64;2;12802
1920;65;1;9635
1920;65;2;11970
1920;66;1;8931
1920;66;2;11192
1920;67;1;8278
1920;67;2;10465
1920;68;1;7677
1920;68;2;9843
1920;69;1;7119
1920;69;2;9258
1920;70;1;6602
1920;70;2;8707
1920;71;1;6122
1920;71;2;8190
1920;72;1;5678
1920;72;2;7703
1920;73;1;5148
1920;73;2;7016
1920;74;1;4668
1920;74;2;6390
1920;75;1;4233
1920;75;2;5820
1920;76;1;3838
1920;76;2;5301
1920;77;1;3480
1920;77;2;4828
1920;78;1;2932
1920;78;2;4118
1920;79;1;2471
1920;79;2;3512
1920;80;1;2082
1920;80;2;2996
1920;81;1;1754
1920;81;2;2555
1920;82;1;1478
1920;82;2;2179
1920;83;1;1154
1920;83;2;1717
1920;84;1;902
1920;84;2;1353
1920;85;1;704
1920;85;2;1066
1920;86;1;550
1920;86;2;840
1920;87;1;430
1920;87;2;662
1920;88;1;299
1920;88;2;471
1920;89;1;209
1920;89;2;336
1920;90;1;145
1920;90;2;239
1920;91;1;101
1920;91;2;170
1920;92;1;71
1920;92;2;121
1920;93;1;43
1920;93;2;79
1920;94;1;26
1920;94;2;52
1920;95;1;16
1920;95;2;34
1920;96;1;10
1920;96;2;22
1920;97;1;6
1920;97;2;15
1920;98;1;4
1920;98;2;9
1920;99;1;3
1920;99;2;5
1920;100;1;0
1920;100;2;0
1920;101;1;0
1920;101;2;0
1920;102;1;0
1920;102;2;0
1920;103;1;0
1920;103;2;0
1920;104;1;0
1920;104;2;0
1920;105;1;0
1920;105;2;0
1919;0;1;33701
1919;0;2;32987
1919;1;1;33242
1919;1;2;32373
1919;2;1;32585
1919;2;2;32125
1919;3;1;33266
1919;3;2;32543
1919;4;1;31992
1919;4;2;31736
1919;5;1;37211
1919;5;2;36306
1919;6;1;38075
1919;6;2;37472
1919;7;1;39119
1919;7;2;38354
1919;8;1;38352
1919;8;2;38154
1919;9;1;38923
1919;9;2;38520
1919;10;1;38798
1919;10;2;38849
1919;11;1;39797
1919;11;2;39673
1919;12;1;39234
1919;12;2;38824
1919;13;1;39636
1919;13;2;39352
1919;14;1;37973
1919;14;2;38972
1919;15;1;38117
1919;15;2;39053
1919;16;1;37639
1919;16;2;38719
1919;17;1;38915
1919;17;2;39593
1919;18;1;38819
1919;18;2;40172
1919;19;1;34487
1919;19;2;37761
1919;20;1;34519
1919;20;2;37834
1919;21;1;33239
1919;21;2;37017
1919;22;1;32837
1919;22;2;36079
1919;23;1;32248
1919;23;2;35398
1919;24;1;29774
1919;24;2;32808
1919;25;1;29134
1919;25;2;32832
1919;26;1;29434
1919;26;2;33058
1919;27;1;28811
1919;27;2;32399
1919;28;1;28966
1919;28;2;32557
1919;29;1;25937
1919;29;2;28731
1919;30;1;26820
1919;30;2;29650
1919;31;1;26912
1919;31;2;29524
1919;32;1;26887
1919;32;2;29720
1919;33;1;26640
1919;33;2;29611
1919;34;1;25637
1919;34;2;27171
1919;35;1;26114
1919;35;2;27513
1919;36;1;26277
1919;36;2;27612
1919;37;1;26499
1919;37;2;27866
1919;38;1;27169
1919;38;2;28814
1919;39;1;24494
1919;39;2;25900
1919;40;1;25084
1919;40;2;26508
1919;41;1;25456
1919;41;2;27126
1919;42;1;26111
1919;42;2;27317
1919;43;1;26528
1919;43;2;27819
1919;44;1;24196
1919;44;2;25579
1919;45;1;23008
1919;45;2;24162
1919;46;1;22448
1919;46;2;23735
1919;47;1;22362
1919;47;2;23118
1919;48;1;21567
1919;48;2;22466
1919;49;1;20318
1919;49;2;21769
1919;50;1;19653
1919;50;2;21166
1919;51;1;18975
1919;51;2;20600
1919;52;1;18404
1919;52;2;20096
1919;53;1;17818
1919;53;2;19628
1919;54;1;17277
1919;54;2;19208
1919;55;1;16738
1919;55;2;18748
1919;56;1;16234
1919;56;2;18353
1919;57;1;15408
1919;57;2;17639
1919;58;1;14645
1919;58;2;16948
1919;59;1;13908
1919;59;2;16273
1919;60;1;13230
1919;60;2;15668
1919;61;1;12552
1919;61;2;15052
1919;62;1;11701
1919;62;2;14112
1919;63;1;10870
1919;63;2;13242
1919;64;1;10099
1919;64;2;12426
1919;65;1;9403
1919;65;2;11669
1919;66;1;8703
1919;66;2;10967
1919;67;1;8149
1919;67;2;10349
1919;68;1;7598
1919;68;2;9813
1919;69;1;7084
1919;69;2;9297
1919;70;1;6638
1919;70;2;8810
1919;71;1;6182
1919;71;2;8287
1919;72;1;5592
1919;72;2;7598
1919;73;1;5133
1919;73;2;6972
1919;74;1;4705
1919;74;2;6411
1919;75;1;4287
1919;75;2;5871
1919;76;1;3931
1919;76;2;5406
1919;77;1;3357
1919;77;2;4678
1919;78;1;2858
1919;78;2;4063
1919;79;1;2446
1919;79;2;3500
1919;80;1;2056
1919;80;2;2999
1919;81;1;1790
1919;81;2;2602
1919;82;1;1426
1919;82;2;2057
1919;83;1;1142
1919;83;2;1661
1919;84;1;886
1919;84;2;1313
1919;85;1;721
1919;85;2;1031
1919;86;1;551
1919;86;2;844
1919;87;1;402
1919;87;2;615
1919;88;1;289
1919;88;2;448
1919;89;1;205
1919;89;2;306
1919;90;1;144
1919;90;2;240
1919;91;1;105
1919;91;2;176
1919;92;1;61
1919;92;2;118
1919;93;1;50
1919;93;2;74
1919;94;1;33
1919;94;2;51
1919;95;1;15
1919;95;2;38
1919;96;1;13
1919;96;2;21
1919;97;1;5
1919;97;2;11
1919;98;1;5
1919;98;2;8
1919;99;1;0
1919;99;2;3
1919;100;1;0
1919;100;2;0
1919;101;1;0
1919;101;2;0
1919;102;1;0
1919;102;2;0
1919;103;1;0
1919;103;2;0
1919;104;1;0
1919;104;2;0
1919;105;1;0
1919;105;2;0
1918;0;1;34358
1918;0;2;33263
1918;1;1;32940
1918;1;2;32447
1918;2;1;33496
1918;2;2;32727
1918;3;1;32368
1918;3;2;32062
1918;4;1;37574
1918;4;2;36600
1918;5;1;38393
1918;5;2;37741
1918;6;1;39413
1918;6;2;38599
1918;7;1;38519
1918;7;2;38275
1918;8;1;39173
1918;8;2;38731
1918;9;1;38852
1918;9;2;38904
1918;10;1;39901
1918;10;2;39767
1918;11;1;39335
1918;11;2;38917
1918;12;1;39759
1918;12;2;39486
1918;13;1;38087
1918;13;2;38992
1918;14;1;38245
1918;14;2;39082
1918;15;1;37793
1918;15;2;38771
1918;16;1;39077
1918;16;2;39671
1918;17;1;38993
1918;17;2;40226
1918;18;1;34998
1918;18;2;37884
1918;19;1;35010
1918;19;2;37932
1918;20;1;33721
1918;20;2;37133
1918;21;1;33259
1918;21;2;36180
1918;22;1;32668
1918;22;2;35478
1918;23;1;30493
1918;23;2;33113
1918;24;1;29858
1918;24;2;33136
1918;25;1;30126
1918;25;2;33352
1918;26;1;29498
1918;26;2;32691
1918;27;1;29666
1918;27;2;32843
1918;28;1;26353
1918;28;2;28988
1918;29;1;27260
1918;29;2;29949
1918;30;1;27353
1918;30;2;29843
1918;31;1;27341
1918;31;2;30006
1918;32;1;27107
1918;32;2;29904
1918;33;1;26054
1918;33;2;27466
1918;34;1;26551
1918;34;2;27797
1918;35;1;26703
1918;35;2;27882
1918;36;1;26931
1918;36;2;28121
1918;37;1;27628
1918;37;2;29112
1918;38;1;24850
1918;38;2;26112
1918;39;1;25468
1918;39;2;26752
1918;40;1;25819
1918;40;2;27362
1918;41;1;26494
1918;41;2;27566
1918;42;1;26968
1918;42;2;28087
1918;43;1;24569
1918;43;2;25813
1918;44;1;23361
1918;44;2;24380
1918;45;1;22804
1918;45;2;23916
1918;46;1;22713
1918;46;2;23348
1918;47;1;21890
1918;47;2;22682
1918;48;1;20665
1918;48;2;22010
1918;49;1;19966
1918;49;2;21375
1918;50;1;19312
1918;50;2;20854
1918;51;1;18757
1918;51;2;20367
1918;52;1;18174
1918;52;2;19899
1918;53;1;17650
1918;53;2;19490
1918;54;1;17139
1918;54;2;19035
1918;55;1;16632
1918;55;2;18673
1918;56;1;15807
1918;56;2;17961
1918;57;1;15061
1918;57;2;17309
1918;58;1;14347
1918;58;2;16647
1918;59;1;13667
1918;59;2;16050
1918;60;1;12987
1918;60;2;15451
1918;61;1;12146
1918;61;2;14550
1918;62;1;11323
1918;62;2;13656
1918;63;1;10541
1918;63;2;12885
1918;64;1;9838
1918;64;2;12122
1918;65;1;9182
1918;65;2;11409
1918;66;1;8609
1918;66;2;10890
1918;67;1;8087
1918;67;2;10342
1918;68;1;7560
1918;68;2;9857
1918;69;1;7103
1918;69;2;9402
1918;70;1;6701
1918;70;2;8904
1918;71;1;6124
1918;71;2;8223
1918;72;1;5625
1918;72;2;7567
1918;73;1;5184
1918;73;2;7047
1918;74;1;4803
1918;74;2;6481
1918;75;1;4379
1918;75;2;6042
1918;76;1;3854
1918;76;2;5249
1918;77;1;3290
1918;77;2;4637
1918;78;1;2847
1918;78;2;4056
1918;79;1;2459
1918;79;2;3496
1918;80;1;2154
1918;80;2;3017
1918;81;1;1719
1918;81;2;2442
1918;82;1;1395
1918;82;2;2030
1918;83;1;1096
1918;83;2;1638
1918;84;1;925
1918;84;2;1281
1918;85;1;700
1918;85;2;1057
1918;86;1;533
1918;86;2;810
1918;87;1;390
1918;87;2;631
1918;88;1;275
1918;88;2;425
1918;89;1;217
1918;89;2;340
1918;90;1;148
1918;90;2;240
1918;91;1;86
1918;91;2;172
1918;92;1;68
1918;92;2;109
1918;93;1;47
1918;93;2;78
1918;94;1;25
1918;94;2;53
1918;95;1;23
1918;95;2;31
1918;96;1;9
1918;96;2;17
1918;97;1;8
1918;97;2;10
1918;98;1;0
1918;98;2;4
1918;99;1;2
1918;99;2;5
1918;100;1;0
1918;100;2;0
1918;101;1;0
1918;101;2;0
1918;102;1;0
1918;102;2;0
1918;103;1;0
1918;103;2;0
1918;104;1;0
1918;104;2;0
1918;105;1;0
1918;105;2;0
1917;0;1;34137
1917;0;2;33541
1917;1;1;33961
1917;1;2;33173
1917;2;1;32853
1917;2;2;32513
1917;3;1;38020
1917;3;2;37015
1917;4;1;38778
1917;4;2;38082
1917;5;1;39777
1917;5;2;38914
1917;6;1;38707
1917;6;2;38460
1917;7;1;39455
1917;7;2;38983
1917;8;1;38964
1917;8;2;39033
1917;9;1;40038
1917;9;2;39900
1917;10;1;39495
1917;10;2;39071
1917;11;1;39942
1917;11;2;39649
1917;12;1;38254
1917;12;2;39058
1917;13;1;38425
1917;13;2;39158
1917;14;1;38010
1917;14;2;38881
1917;15;1;39351
1917;15;2;39828
1917;16;1;39310
1917;16;2;40423
1917;17;1;35677
1917;17;2;38134
1917;18;1;35765
1917;18;2;38227
1917;19;1;34526
1917;19;2;37434
1917;20;1;34095
1917;20;2;36487
1917;21;1;33506
1917;21;2;35801
1917;22;1;31624
1917;22;2;33656
1917;23;1;31024
1917;23;2;33715
1917;24;1;31329
1917;24;2;33933
1917;25;1;30673
1917;25;2;33256
1917;26;1;30867
1917;26;2;33428
1917;27;1;27300
1917;27;2;29553
1917;28;1;28216
1917;28;2;30530
1917;29;1;28242
1917;29;2;30389
1917;30;1;28247
1917;30;2;30534
1917;31;1;27998
1917;31;2;30397
1917;32;1;26868
1917;32;2;27967
1917;33;1;27319
1917;33;2;28258
1917;34;1;27469
1917;34;2;28324
1917;35;1;27705
1917;35;2;28581
1917;36;1;28411
1917;36;2;29508
1917;37;1;25429
1917;37;2;26473
1917;38;1;26031
1917;38;2;27117
1917;39;1;26447
1917;39;2;27738
1917;40;1;27047
1917;40;2;27901
1917;41;1;27523
1917;41;2;28437
1917;42;1;25104
1917;42;2;26143
1917;43;1;23850
1917;43;2;24672
1917;44;1;23240
1917;44;2;24170
1917;45;1;23163
1917;45;2;23669
1917;46;1;22316
1917;46;2;22956
1917;47;1;21088
1917;47;2;22299
1917;48;1;20391
1917;48;2;21661
1917;49;1;19689
1917;49;2;21139
1917;50;1;19183
1917;50;2;20663
1917;51;1;18581
1917;51;2;20228
1917;52;1;18084
1917;52;2;19798
1917;53;1;17625
1917;53;2;19385
1917;54;1;17095
1917;54;2;19037
1917;55;1;16245
1917;55;2;18326
1917;56;1;15511
1917;56;2;17655
1917;57;1;14838
1917;57;2;17034
1917;58;1;14125
1917;58;2;16427
1917;59;1;13443
1917;59;2;15856
1917;60;1;12623
1917;60;2;15002
1917;61;1;11808
1917;61;2;14102
1917;62;1;11012
1917;62;2;13334
1917;63;1;10299
1917;63;2;12579
1917;64;1;9655
1917;64;2;11839
1917;65;1;9119
1917;65;2;11390
1917;66;1;8556
1917;66;2;10866
1917;67;1;8070
1917;67;2;10431
1917;68;1;7650
1917;68;2;9980
1917;69;1;7225
1917;69;2;9491
1917;70;1;6689
1917;70;2;8772
1917;71;1;6204
1917;71;2;8239
1917;72;1;5732
1917;72;2;7673
1917;73;1;5362
1917;73;2;7081
1917;74;1;4887
1917;74;2;6638
1917;75;1;4367
1917;75;2;5859
1917;76;1;3762
1917;76;2;5231
1917;77;1;3253
1917;77;2;4584
1917;78;1;2894
1917;78;2;4020
1917;79;1;2529
1917;79;2;3489
1917;80;1;2040
1917;80;2;2847
1917;81;1;1677
1917;81;2;2404
1917;82;1;1378
1917;82;2;1975
1917;83;1;1128
1917;83;2;1594
1917;84;1;865
1917;84;2;1318
1917;85;1;712
1917;85;2;1002
1917;86;1;519
1917;86;2;805
1917;87;1;383
1917;87;2;577
1917;88;1;302
1917;88;2;456
1917;89;1;201
1917;89;2;315
1917;90;1;143
1917;90;2;248
1917;91;1;95
1917;91;2;148
1917;92;1;64
1917;92;2;123
1917;93;1;42
1917;93;2;79
1917;94;1;36
1917;94;2;43
1917;95;1;17
1917;95;2;27
1917;96;1;12
